"year","country","event_id_cnty","event_date","time_precision","disorder_type","event_type","sub_event_type","actor1","assoc_actor_1","inter1","actor2","assoc_actor_2","inter2","interaction","civilian_targeting","iso","region","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","tags","timestamp","population_1km","population_2km","population_5km","population_best","v2x_polyarchy","v2x_libdem","v2x_partipdem","v2x_delibdem","v2x_egaldem","imports","exports","milex","milper","cinc","gdp","pop"
1997,"Algeria","ALG1",1997-01-01,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Tipaza","Douaouda",NA,"Douaouda",36.6725,2.7894,1,"Algeria Watch","Other","5 January: Beheading of 5 citizens in Douaouda (Tipaza).",5,NA,1582579226,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG46",1997-02-10,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Bouinan",NA,"Hammam Melouane",36.4868,3.0445,1,"Algeria Watch","Other","10 February: 25 people killed in Hammam Melouane (Blida) by an armed group.",25,NA,1618524719,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG80",1997-07-22,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Blida",NA,"Blida",36.4686,2.8289,1,"Algeria Watch","Other","22 July: 11 people killed in Benachour (Blida) by an armed group.",11,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG15",1997-01-12,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Bouinan",NA,"Bouinane",36.5317,2.9919,1,"Algeria Watch","Other","12 January: 14 citizens were murdered in Tabannant (Bouinan, Blida) by an armed group. The victims had sons who joined the underground resistance according to testimonies collected.",14,NA,1582579226,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG89",1997-08-03,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)","Former FIS: Islamic Salvation Front","Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Bouinan",NA,"Amroussa",36.532,2.9706,1,"Algeria Watch","Other","On 3 August 1997, 19 young citizens were killed in Amroussa (Bouinan, Blida) by an armed group. It was discovered that the victims were citizens who had belonged to the FIS.",19,NA,1637615529,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG43",1997-02-01,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Bordj Bou Arreridj","Tixter",NA,"Mechta Larbaa",36.0466,5.1317,1,"Algeria Watch","Other","1 February: 7 citizens of a farming estate (Haouch Louz) located in LarbaG (Blida) werekilled by an armed group.",7,NA,1582579225,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG60",1997-04-22,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Medea","El Oumaria",NA,"El Omaria",36.2646,3.0308,1,"Algeria Watch","Other","22 April: 42 people killed in El Omaria (MTdTa).",42,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG50",1997-02-24,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)","Women (Algeria)","Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Medea","Berrouaghia",NA,"Berrouaghia",36.1352,2.9109,1,"Algeria Watch","Other","24 March: 5 young girls were killed in Berrouaghia by an armed group.",5,"women targeted: girls",1638981224,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG83",1997-07-25,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Medea","El Oumaria",NA,"El Omaria",36.2646,3.0308,1,"Algeria Watch","Other","25 July: 13 citizens of the Sidi-Salem doyar near Omaria (MTdTa) were killed by an armed group.",13,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG47",1997-02-16,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Blida",NA,"Blida",36.4686,2.8289,1,"Algeria Watch","Other","16 February: killing of two families from the El Karrech doyar (Blida). The residents of this doyar had refused to set up militias. One of these families was burnt alive in its home after the armed group set fire to it: 33 people perished.",33,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG19",1997-01-15,1,"Political violence","Battles","Armed clash","GIA: Armed Islamic Group",NA,"Rebel group","Police Forces of Algeria (1994-1999)",NA,"State forces","State forces-Rebel group",NA,12,"Northern Africa","Alger",NA,NA,"Algiers",36.7525,3.042,1,"Algeria Watch","Other","A policeman was killed in Algiers.",1,NA,1618442078,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG93",1997-08-12,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Ain Defla","Ain Defla",NA,"Ain Defla",36.2641,1.9679,1,"Algeria Watch","Other","12 August: Killing of 29 citizens in the Hraouat doyar at Ain Defla by an armed group.",29,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG77",1997-07-14,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Tizi Ouzou","Ait-Yahia",NA,"Tafraout",36.6,4.35,1,"Algeria Watch","Other","14 July: An armed group introducing itself as mujahedeen entered the village of Tafraout(Ain Boucif. MTdTa) to demand some food. After having been well fed and cared for, they turned tothe villagers and kill twelve.",12,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG87",1997-07-30,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Ain Temouchent","Oulhaca El Gheraba",NA,"Ouled Sidi Madani",35.2333,-1.5333,1,"Algeria Watch","Other","30 July: Killing of 38 citizens in the village of Sidi-Madani (Blida) by an armed group.Killing of 22 citizens in LarbaG (Blida) by an armed group.",38,NA,1618524763,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG33",1997-01-23,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Alger","Kouba",NA,"Algiers - Bachdjerrah",36.7217,3.1183,1,"Algeria Watch","Other","The vice-mayor of Bachdjarah was killed near his residence.",1,NA,1618524698,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG68",1997-06-14,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Blida",NA,"Blida",36.4686,2.8289,1,"Algeria Watch","Other","14 June: 16 citizens killed in Haouch Sahraoui (Blida) by an armed group.",16,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG96",1997-08-20,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","El Oued","Douar El Ma",NA,"Bir Sahane-Souhane",32.2167,8.7167,1,"Algeria Watch","Other","20 August: Over 60 citizens including women and children were killed in the Souhanedoyar near Tablat (MTdTa) according to information from survivors who were wounded by bulletsand hospitalised in the Zemirli d'El Harrach hospital. Witnesses said t",60,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG70",1997-06-24,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Msila","Ouled Madhi",NA,"Mechta Saida",35.5361,4.5086,1,"Algeria Watch","Other","24 June: Assassination of 15 citizen in Sanda by an armed group.",15,NA,1618524754,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG34",1997-01-23,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)","Police Forces of Algeria (1994-1999)","Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Alger","Baraki",NA,"Algiers - Baraki",36.6665,3.0961,1,"Algeria Watch","Other","A policeman and 4 members of his family were assassinated in Baraki.",5,NA,1611019290,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG8",1997-01-07,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Oum El Bouaghi","Ain El Fakroun",NA,"Ain Fakroun",35.9711,6.8737,1,"Algeria Watch","Other","Explosion of a bomb in Ain Fakroun (Oum Bouaghi). 7 dead and 11 injured.",7,NA,1618524761,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG32",1997-01-23,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Alger","Birtouta",NA,"Algiers - Baba Ali",36.6623,3.0553,1,"Algeria Watch","Other","Jan 23: The Sifouane, Benmahdi and Loukal families living in Haouch El Hadjin Baba Ali (close to Algiers) were decimated by an armed group. A total of 15 people including 9women were murdered.",15,NA,1611019290,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG69",1997-06-16,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Msila","Msila",NA,"M'Sila",35.7058,4.5419,2,"Algeria Watch","Other","16 June: 48 citizens killed in the village of Danat Labguer (M'sila) by an armed group.",48,NA,1618524753,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG56",1997-04-11,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Boufarik",NA,"Boufarik",36.5741,2.9121,1,"Algeria Watch","Other","11 April: 23 citizens including 12 women and 6 children were killed in the Menaa village (Boufarik). This killing took place only a few hours after the death of 5 militia men in a bomb explosion in Haouch Gros (Boufarik).",23,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG63",1997-05-26,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Djebabra",NA,"Djebabra",36.5842,3.2581,1,"Algeria Watch","Other","26 May: a family of 8 people was assassinated by an armed group in the village of Djebabra(MTdTa). Thirteen citizen were assassinated in Douaouda (Tipaza) by an armed group.",8,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG54",1997-04-05,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)","Women (Algeria)","Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Bouinan",NA,"Bouinane",36.5317,2.9919,1,"Algeria Watch","Other","5 April: 12 citizens including 7 women were killed by an armed group in Bouinan (Blida).",12,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG90",1997-08-05,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Ouled Slama",NA,"Ouled Slama Fouaga",36.5314,3.1269,1,"Algeria Watch","Other","5 August: 9 citizens killed in the Benamor area of Oued Slama (Blida) by armed men.",9,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG99",1997-08-26,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Tipaza","Gouraya",NA,"Douar Beni Ali",36.5158,1.9136,1,"Algeria Watch","Other","26 August: Killing of 64 citizens including around 30 women in the BTni Ali doyar near ChrTa (Blida) by an armed group.",64,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG35",1997-01-24,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Medea","Berrouaghia",NA,"Berrouaghia",36.1352,2.9109,1,"Algeria Watch","Other","24 January: 35 citizens living in the Ouled Ali doyar (Berrouaghia) were murdered by animportant armed group.",35,NA,1582579225,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG95",1997-08-19,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Djelfa","Djelfa",NA,"Djelfa",34.6667,3.25,1,"Algeria Watch","Other","19 August: 20 citizens were killed in Fand El Batma (Djelfa) by an armed group.",20,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG103",1997-08-31,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Tissemsilt","Tissemsilt",NA,"Tissemsilt",35.6078,1.8111,1,"Algeria Watch","Other","31 August: 19 citizens, members of two families, were killed in Bologhine, in the middle of the capital, by armed men. 32 citizens were killed in the region of Tissemsilt by an important armed group.",32,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG86",1997-07-30,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Mascara","Benian",NA,"Chabet Larbaa",35.0961,0.2078,1,"Algeria Watch","Other","30 July: Killing of 22 citizens in LarbaG (Blida) by an armed group.",22,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG85",1997-07-29,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Ain Defla","Ain Defla",NA,"Ain Defla",36.2641,1.9679,1,"Algeria Watch","Other","29 July: Killing of 39 citizens, including women and children, in the Matmata doyar (AnnDefla) by an armed group.",39,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG5",1997-01-05,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Tipaza","Douaouda",NA,"Douaouda",36.6725,2.7894,1,"Algeria Watch","Other","5 January: Killing of 18 citizens in the Oliviers district of Douaouda (Tipaza). Among the victims are 3 children and 6 women. This region had refused to organise armed militias.",18,NA,1582579226,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG24",1997-01-19,1,"Political violence","Battles","Armed clash","Military Forces of Algeria (1994-1999)",NA,"State forces","GIA: Armed Islamic Group",NA,"Rebel group","State forces-Rebel group",NA,12,"Northern Africa","Mostaganem","Mostaganem",NA,"Mostaganem",35.9333,0.0833,2,"Algeria Watch","Other","6 militants were killed during a military operation in Draa, near Mostaganem.",6,NA,1582579226,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG75",1997-07-11,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Tipaza","Tipaza",NA,"Tipaza",36.5897,2.4475,1,"Algeria Watch","Other","11 July: 14 people were killed in the Balili doyar (Bou Ismanl-Tipaza) by an armed group.",14,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG9",1997-01-07,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Alger",NA,NA,"Algiers",36.7525,3.042,1,"Algeria Watch","Other","7 January: Explosion of a bomb in the Didouche Mourad street in Algiers: 20 dead.",20,NA,1618442078,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG16",1997-01-13,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Larbaa",NA,"Larbaa",36.5893,3.1565,1,"Algeria Watch","Other","Explosion of a bomb near a market in Laarba (Blibda). 1 dead and 6 injured.",1,NA,1618524674,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG6",1997-01-06,1,"Political violence","Battles","Armed clash","Police Forces of Algeria (1994-1999)",NA,"State forces","GIA: Armed Islamic Group",NA,"Rebel group","State forces-Rebel group",NA,12,"Northern Africa","Alger","Ain Benian",NA,"Algiers - Ain Benian",36.8028,2.9219,1,"Algeria Watch","Other","4 armed men were killed by security forces in Ain Benian. The armed men have been responsible for an earlier assassination of 4 inhabitants of the city.",4,NA,1618524747,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG79",1997-07-21,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Chrea",NA,"Chrea",36.4291,2.8806,1,"Algeria Watch","Other","21 July: Killing of 21 citizens in the M'ghita doyar, in ChrTa (Blida) by an armed group.",21,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG88",1997-07-31,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Tipaza","Tipaza",NA,"Tipaza",36.5897,2.4475,1,"Algeria Watch","Other","31 July: 20 people killed by an armed group in a doyar located near the roman ruins of Tipaza.",20,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG92",1997-08-08,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Tiaret","Djillali Ben Ammar",NA,"Medghoussa",35.2483,0.9211,1,"Algeria Watch","Other","8 August: 11 people killed in Medghoussa (Tiaret) by an armed group.",11,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG58",1997-04-13,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Blida","Chebli",NA,"Chebli",36.5772,3.0092,1,"Algeria Watch","Other","13 April: 32 citizens were killed by an armed group in the Chaib farm in Chebli (Blida).",32,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG49",1997-02-23,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Medea","Ksar El Boukhari",NA,"Ksar El Boukhari",35.8889,2.7491,1,"Algeria Watch","Other","23 March: 32 people, including 14 women, were mutilated and killed in Ouled Antar (Ksar Boukhari).",32,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG91",1997-08-07,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Medea","Medea",NA,"Medea",36.2675,2.75,1,"Algeria Watch","Other","7 August: 21 people were killed in the village of Zaboudja (MTdTa).",21,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG81",1997-07-24,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Tipaza","Hadjout",NA,"Hadjout",36.5139,2.4178,1,"Algeria Watch","Other","24 July: Over 30 citizens of the Sidi-Ghiat and Oued Bouhradoun doyars (Hadjout Tipaza) Including children and women were murdered by an armed group.",30,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
1997,"Algeria","ALG55",1997-04-06,1,"Political violence","Violence against civilians","Attack","GIA: Armed Islamic Group",NA,"Rebel group","Civilians (Algeria)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",12,"Northern Africa","Tiaret","Tiaret",NA,"Tiaret",35.3758,1.3131,1,"Algeria Watch","Other","6 April: 15 people killed by an armed group in Ann Lahdid (Tiaret). 13 people killedin the Merniche doyar (Tlemcen) by an armed group. 52 people killed in the village of Thalit(MTdTa) by armed men.",80,NA,1567462135,NA,NA,NA,NA,0.327,0.154,0.13,0.292,0.269,8692.34562781645,13730.6052313434,2114000,124,0.0039651431,225593377254.948,28688301.9477506
